,gym_id,pokemon_uid,last_scanned,deployment_time,cp_decayed
0,2ec6849344d94a348d35933db85fccc9.16,4972536273494355501,2018-02-21 00:33:39,2018-02-21 00:32:53,4053
1,a418d8928bc942658c287c47a125adcf.16,5202527321934148019,2018-02-21 02:04:17,2018-02-20 23:20:19,676
2,a418d8928bc942658c287c47a125adcf.16,15169336596340386938,2018-02-21 02:04:17,2018-02-20 19:07:51,1817
3,a418d8928bc942658c287c47a125adcf.16,10403193068452619074,2018-02-21 02:04:17,2018-02-20 12:18:48,2708
4,a418d8928bc942658c287c47a125adcf.16,15907984216666363221,2018-02-21 02:04:17,2018-02-20 09:44:34,797
5,a418d8928bc942658c287c47a125adcf.16,10861002096599313792,2018-02-21 02:04:17,2018-02-20 01:22:17,1838
6,a418d8928bc942658c287c47a125adcf.16,11830468255883823460,2018-02-21 02:04:17,2018-02-20 01:22:14,1442
7,940fb99da7db4023bcbe9d98b2ff98cd.16,9558899561953993668,2018-02-21 02:58:20,2018-02-21 02:57:15,2421
8,940fb99da7db4023bcbe9d98b2ff98cd.16,9535184173024074154,2018-02-21 02:58:20,2018-02-21 02:57:15,3055
9,940fb99da7db4023bcbe9d98b2ff98cd.16,13445117967628872862,2018-02-21 02:58:20,2018-02-20 22:29:59,2157
10,940fb99da7db4023bcbe9d98b2ff98cd.16,3910639530264531189,2018-02-21 02:58:20,2018-02-20 21:31:15,3084
11,940fb99da7db4023bcbe9d98b2ff98cd.16,16736699337121393135,2018-02-21 02:58:20,2018-02-20 21:31:14,3184
12,940fb99da7db4023bcbe9d98b2ff98cd.16,13093238960777441941,2018-02-21 02:58:20,2018-02-20 21:31:14,2852
13,52732cd64bf04752b8fee93c3b7e5a13.16,7944136630031106382,2018-02-21 03:04:27,2018-02-21 00:12:49,1918
14,52732cd64bf04752b8fee93c3b7e5a13.16,5300620740821455057,2018-02-21 03:04:27,2018-02-20 12:01:13,1010
15,52732cd64bf04752b8fee93c3b7e5a13.16,14614431459139810679,2018-02-21 03:04:27,2018-02-20 02:02:51,538
16,52732cd64bf04752b8fee93c3b7e5a13.16,832597490358374342,2018-02-21 03:04:27,2018-02-20 02:01:01,678
17,52732cd64bf04752b8fee93c3b7e5a13.16,2951944512999430694,2018-02-21 03:04:27,2018-02-20 00:03:10,806
